contact_id,first_name,last_name,email,account_id,job_title,country,region,industry,lifecycle_stage,lead_score,engagement_score,consent_status
CON-004200,Robert,Green,contact4200@example.test,ACC-00560,IT Manager,Australia,WW,Professional Services,SQL,21,64,Not Subscribed
CON-004201,Jennifer,Martinez,contact4201@example.test,ACC-00966,Training Manager,France,Europe,Manufacturing,MQL,77,32,Opted In
CON-004202,Kimberly,Holland,contact4202@example.test,ACC-00697,Training Manager,Singapore,APAC,Technology,Opportunity,54,79,Opted In
CON-004203,Amanda,Johnson,contact4203@example.test,ACC-00820,Director of Technology,France,Europe,Agriculture,MQL,34,6,Opted In
CON-004204,Timothy,Barber,contact4204@example.test,ACC-00890,Director of Technology,Australia,APAC,Professional Services,Known,15,50,Opted In
CON-004205,Kelly,Ross,contact4205@example.test,ACC-00481,Marketing Manager,United Arab Emirates,AMEA,Financial Services,Customer,26,63,Not Subscribed
CON-004206,Lynn,Mack,contact4206@example.test,ACC-00647,Training Manager,India,APAC,Technology,Customer,20,20,Opted In
CON-004207,Michael,Moran,contact4207@example.test,ACC-00395,Product Owner,United States,WW,Professional Services,MQL,23,3,Opted In
CON-004208,William,Banks,contact4208@example.test,ACC-00247,Training Manager,India,APAC,Manufacturing,Engaged,27,9,Opted In
CON-004209,Roy,Martinez,contact4209@example.test,ACC-00834,Marketing Manager,Australia,APAC,Agriculture,Known,37,98,Opted In
CON-004210,Dustin,Baker,contact4210@example.test,ACC-00082,Software Engineer,Japan,APAC,Technology,Engaged,31,15,Not Subscribed
CON-004211,Marcia,Molina,contact4211@example.test,ACC-00192,IT Manager,Germany,Europe,Financial Services,Opportunity,44,77,Opted In
CON-004212,Daniel,Jackson,contact4212@example.test,ACC-00101,Operations Manager,Japan,APAC,Agriculture,MQL,51,73,Opted In
CON-004213,Robert,Morgan,contact4213@example.test,ACC-00716,IT Manager,United States,WW,Agriculture,Opportunity,81,96,Opted In
CON-004214,Robin,Pope,contact4214@example.test,ACC-00386,Project Manager,France,Europe,Financial Services,MQL,39,67,Opted In
CON-004215,Jason,Davis,contact4215@example.test,ACC-00224,CIO,Saudi Arabia,AMEA,Technology,MQL,9,40,Opted In
CON-004216,Dawn,Jones,contact4216@example.test,ACC-00312,Marketing Manager,Italy,Europe,Technology,Known,59,80,Opted In
CON-004217,Rachel,Vasquez,contact4217@example.test,ACC-00012,Software Engineer,Spain,Europe,Financial Services,Opportunity,23,4,Opted In
CON-004218,John,Green,contact4218@example.test,ACC-00048,Training Manager,United Kingdom,WW,Agriculture,Customer,92,66,Opted In
CON-004219,Kenneth,Wallace,contact4219@example.test,ACC-00290,Training Manager,India,APAC,Financial Services,Engaged,21,14,Not Subscribed
CON-004220,Kristin,Lyons,contact4220@example.test,ACC-00026,Project Manager,Germany,WW,Agriculture,Engaged,22,33,Opted In
CON-004221,Ashley,Wheeler,contact4221@example.test,ACC-00143,Project Manager,Australia,APAC,Agriculture,SQL,49,20,Opted In
CON-004222,Kathleen,Hernandez,contact4222@example.test,ACC-00672,IT Manager,Australia,APAC,Technology,Engaged,14,12,Not Subscribed
CON-004223,Keith,Walker,contact4223@example.test,ACC-00578,Project Manager,Netherlands,Europe,Financial Services,Opportunity,95,27,Opted In
CON-004224,Nathan,Cox,contact4224@example.test,ACC-00506,IT Manager,Germany,Europe,Agriculture,Known,51,57,Opted In
CON-004225,Kelly,Duffy,contact4225@example.test,ACC-00823,Marketing Manager,Australia,WW,Agriculture,Opportunity,52,94,Opted In
CON-004226,Eric,Walters,contact4226@example.test,ACC-00184,Project Manager,United States,WW,Manufacturing,Engaged,64,50,Opted In
CON-004227,Thomas,Gonzales,contact4227@example.test,ACC-00443,Operations Manager,Australia,APAC,Technology,Engaged,21,5,Opted In
CON-004228,Kenneth,Manning,contact4228@example.test,ACC-00495,Project Manager,United Kingdom,WW,Agriculture,Known,36,86,Opted In
CON-004229,Heather,Thomas,contact4229@example.test,ACC-00811,Product Owner,United Arab Emirates,AMEA,Professional Services,Opportunity,35,99,Opted In
CON-004230,Kelly,Cruz,contact4230@example.test,ACC-00681,Project Manager,United States,WW,Education,MQL,40,0,Opted In
CON-004231,Dana,Johnson,contact4231@example.test,ACC-00168,CIO,Kenya,AMEA,Education,SQL,57,7,Opted In
CON-004232,Jason,Turner,contact4232@example.test,ACC-00517,Scrum Master,Spain,Europe,Education,Opportunity,62,6,Opted In
CON-004233,Breanna,Green,contact4233@example.test,ACC-00025,Operations Manager,Japan,APAC,Manufacturing,Customer,37,5,Opted In
CON-004234,Jennifer,Mcgee,contact4234@example.test,ACC-00330,Project Manager,India,APAC,Technology,SQL,20,56,Opted In
CON-004235,Wendy,Sullivan,contact4235@example.test,ACC-00657,Training Manager,Spain,Europe,Financial Services,Customer,17,70,Opted In
CON-004236,Christine,Jackson,contact4236@example.test,ACC-00121,CIO,United Kingdom,WW,Financial Services,Known,46,13,Opted In
CON-004237,Max,Moore,contact4237@example.test,ACC-00065,Product Owner,Singapore,APAC,Technology,SQL,25,49,Opted In
CON-004238,Melissa,Edwards,contact4238@example.test,ACC-00908,Training Manager,Germany,WW,Technology,MQL,3,22,Opted In
CON-004239,Nicholas,Grimes,contact4239@example.test,ACC-00411,Project Manager,United States,WW,Technology,Customer,60,81,Opted In
CON-004240,Todd,Jackson,contact4240@example.test,ACC-00822,Director of Technology,Germany,Europe,Education,Known,85,50,Opted In
CON-004241,Alicia,Thompson,contact4241@example.test,ACC-00962,Operations Manager,Saudi Arabia,AMEA,Professional Services,Opportunity,51,24,Opted In
CON-004242,Penny,Smith,contact4242@example.test,ACC-00916,Scrum Master,India,APAC,Education,Customer,84,77,Opted In
CON-004243,Stacey,Peterson,contact4243@example.test,ACC-00650,Scrum Master,United Arab Emirates,AMEA,Financial Services,Opportunity,84,66,Opted In
CON-004244,Kyle,Walker,contact4244@example.test,ACC-00936,Director of Technology,United States,WW,Manufacturing,MQL,89,52,Not Subscribed
CON-004245,Joshua,Strickland,contact4245@example.test,ACC-00476,Operations Manager,Spain,Europe,Technology,Opportunity,43,16,Opted In
CON-004246,Kristina,Santos,contact4246@example.test,ACC-00756,IT Manager,Germany,Europe,Education,Known,72,19,Opted In
CON-004247,Michael,Stevens,contact4247@example.test,ACC-00433,Scrum Master,Netherlands,Europe,Technology,SQL,59,97,Opted In
CON-004248,Roberta,Escobar,contact4248@example.test,ACC-00906,Software Engineer,Australia,APAC,Professional Services,Known,32,90,Opted In
CON-004249,Mary,Singleton,contact4249@example.test,ACC-00313,Operations Manager,Australia,APAC,Education,SQL,84,17,Opted In
CON-004250,Krista,Warren,contact4250@example.test,ACC-00747,Software Engineer,India,APAC,Professional Services,MQL,81,75,Opted In
CON-004251,Jeremy,Harris,contact4251@example.test,ACC-00537,Training Manager,Saudi Arabia,AMEA,Financial Services,MQL,90,64,Not Subscribed
CON-004252,Elizabeth,Ross,contact4252@example.test,ACC-00470,Software Engineer,Australia,APAC,Financial Services,Customer,92,43,Not Subscribed
CON-004253,Corey,Rivera,contact4253@example.test,ACC-00168,Scrum Master,United States,WW,Professional Services,Engaged,73,64,Not Subscribed
CON-004254,Carlos,Tran,contact4254@example.test,ACC-00201,Training Manager,Italy,Europe,Manufacturing,SQL,36,68,Opted In
CON-004255,Amanda,Figueroa,contact4255@example.test,ACC-00139,Operations Manager,South Africa,AMEA,Professional Services,Opportunity,29,40,Not Subscribed
CON-004256,Monique,Waller,contact4256@example.test,ACC-00135,Product Owner,United Arab Emirates,AMEA,Professional Services,Customer,70,53,Not Subscribed
CON-004257,Brian,Knight,contact4257@example.test,ACC-00171,Software Engineer,Spain,Europe,Financial Services,MQL,28,30,Opted In
CON-004258,John,Scott,contact4258@example.test,ACC-00962,Marketing Manager,United Kingdom,WW,Technology,Known,52,54,Opted In
CON-004259,Jodi,Norris,contact4259@example.test,ACC-00277,IT Manager,India,APAC,Manufacturing,Customer,17,11,Opted In
CON-004260,Debra,Sanchez,contact4260@example.test,ACC-00707,Product Owner,Netherlands,Europe,Agriculture,MQL,22,53,Opted In
CON-004261,Hannah,Bryant,contact4261@example.test,ACC-00176,CIO,Italy,Europe,Education,Engaged,27,24,Opted In
CON-004262,Billy,Lynch,contact4262@example.test,ACC-00033,Scrum Master,Netherlands,Europe,Manufacturing,MQL,46,91,Opted In
CON-004263,Andrea,Davis,contact4263@example.test,ACC-00209,Scrum Master,Kenya,AMEA,Financial Services,Known,9,13,Not Subscribed
CON-004264,James,Rivas,contact4264@example.test,ACC-00272,Training Manager,Kenya,AMEA,Manufacturing,Opportunity,42,61,Opted In
CON-004265,Bryce,Leach,contact4265@example.test,ACC-00784,Director of Technology,Singapore,APAC,Financial Services,Customer,98,38,Not Subscribed
CON-004266,Alexandra,Brown,contact4266@example.test,ACC-00518,Director of Technology,Singapore,APAC,Technology,Engaged,79,14,Opted In
CON-004267,Jeremy,Willis,contact4267@example.test,ACC-00280,Operations Manager,Italy,Europe,Financial Services,MQL,84,49,Opted In
CON-004268,Bonnie,Marshall,contact4268@example.test,ACC-00601,Training Manager,Japan,APAC,Financial Services,MQL,56,93,Opted In
CON-004269,Amanda,Harrington,contact4269@example.test,ACC-00220,Training Manager,Saudi Arabia,AMEA,Manufacturing,Customer,72,15,Opted In
CON-004270,Luis,Walters,contact4270@example.test,ACC-00875,IT Manager,India,APAC,Education,MQL,15,33,Opted In
CON-004271,James,Wilson,contact4271@example.test,ACC-00817,CIO,United Kingdom,WW,Manufacturing,SQL,72,22,Opted In
CON-004272,Christopher,Gonzalez,contact4272@example.test,ACC-00348,Operations Manager,Germany,WW,Financial Services,MQL,41,94,Opted In
CON-004273,Amy,Lewis,contact4273@example.test,ACC-00027,CIO,United States,WW,Financial Services,MQL,51,38,Opted In
CON-004274,Tony,Hudson,contact4274@example.test,ACC-00548,Marketing Manager,France,Europe,Manufacturing,Engaged,95,6,Opted In
CON-004275,Bonnie,Callahan,contact4275@example.test,ACC-00648,Marketing Manager,United Arab Emirates,AMEA,Education,SQL,94,95,Not Subscribed
CON-004276,Daniel,Tanner,contact4276@example.test,ACC-00743,IT Manager,Australia,WW,Professional Services,Customer,52,31,Not Subscribed
CON-004277,Kimberly,Lee,contact4277@example.test,ACC-00622,Director of Technology,South Africa,AMEA,Technology,Opportunity,62,76,Opted In
CON-004278,Linda,Mendez,contact4278@example.test,ACC-00347,IT Manager,Spain,Europe,Technology,MQL,56,10,Opted In
CON-004279,Stephen,Smith,contact4279@example.test,ACC-00105,Director of Technology,United Kingdom,WW,Manufacturing,Known,17,93,Opted In
CON-004280,Karen,Guzman,contact4280@example.test,ACC-00426,IT Manager,United States,WW,Manufacturing,Known,23,61,Opted In
CON-004281,Travis,Thompson,contact4281@example.test,ACC-00809,CIO,France,Europe,Agriculture,Engaged,14,22,Opted In
CON-004282,William,Palmer,contact4282@example.test,ACC-00910,Director of Technology,Netherlands,Europe,Agriculture,Customer,78,70,Opted In
CON-004283,Stephanie,Evans,contact4283@example.test,ACC-00381,IT Manager,Japan,APAC,Professional Services,SQL,97,48,Not Subscribed
CON-004284,Michelle,Wright,contact4284@example.test,ACC-00168,IT Manager,United Arab Emirates,AMEA,Agriculture,Known,36,10,Opted In
CON-004285,Joshua,Hoffman,contact4285@example.test,ACC-00140,Scrum Master,Saudi Arabia,AMEA,Technology,Customer,60,28,Not Subscribed
CON-004286,Kyle,Alexander,contact4286@example.test,ACC-00253,CIO,Japan,APAC,Technology,Customer,45,74,Opted In
CON-004287,Tiffany,Bautista,contact4287@example.test,ACC-00532,Project Manager,Singapore,APAC,Education,MQL,84,60,Not Subscribed
CON-004288,Tony,Flores,contact4288@example.test,ACC-00917,Operations Manager,Australia,APAC,Professional Services,Engaged,3,43,Opted In
CON-004289,Terri,Ruiz,contact4289@example.test,ACC-00490,Training Manager,Spain,Europe,Agriculture,Opportunity,82,68,Opted In
CON-004290,Frank,Jones,contact4290@example.test,ACC-00455,Marketing Manager,Germany,Europe,Education,MQL,92,80,Opted In
CON-004291,Ryan,Torres,contact4291@example.test,ACC-00378,Training Manager,United Kingdom,WW,Professional Services,MQL,93,86,Opted In
CON-004292,Sara,Ramos,contact4292@example.test,ACC-00005,Scrum Master,South Africa,AMEA,Professional Services,Known,30,43,Not Subscribed
CON-004293,Dana,Ryan,contact4293@example.test,ACC-00896,Software Engineer,Germany,WW,Manufacturing,Opportunity,80,52,Not Subscribed
CON-004294,Ian,Maxwell,contact4294@example.test,ACC-00734,IT Manager,Italy,Europe,Education,Engaged,45,39,Not Subscribed
CON-004295,Kathryn,Lewis,contact4295@example.test,ACC-00018,Operations Manager,Netherlands,Europe,Technology,Engaged,11,7,Opted In
CON-004296,Warren,Flores,contact4296@example.test,ACC-00133,Marketing Manager,South Africa,AMEA,Agriculture,Engaged,48,39,Opted In
CON-004297,Alyssa,Garcia,contact4297@example.test,ACC-00540,IT Manager,United Kingdom,WW,Manufacturing,MQL,74,37,Opted In
CON-004298,Kevin,Lynch,contact4298@example.test,ACC-00806,Training Manager,South Africa,AMEA,Manufacturing,SQL,47,30,Opted In
CON-004299,Ashley,Moore,contact4299@example.test,ACC-00821,Scrum Master,Australia,APAC,Education,SQL,97,93,Opted In
CON-004300,Eric,Miranda,contact4300@example.test,ACC-00843,Operations Manager,Australia,WW,Agriculture,MQL,99,99,Opted In
CON-004301,Kristi,Phelps,contact4301@example.test,ACC-00918,Product Owner,Spain,Europe,Manufacturing,Opportunity,95,93,Opted In
CON-004302,Chelsea,Moore,contact4302@example.test,ACC-00339,Director of Technology,Australia,APAC,Financial Services,MQL,95,70,Opted In
CON-004303,Sue,Zavala,contact4303@example.test,ACC-00469,Training Manager,Germany,Europe,Technology,Customer,62,41,Opted In
CON-004304,Desiree,Kramer,contact4304@example.test,ACC-00873,Operations Manager,Australia,APAC,Professional Services,MQL,72,87,Not Subscribed
CON-004305,Kimberly,Adams,contact4305@example.test,ACC-00899,Software Engineer,South Africa,AMEA,Professional Services,SQL,63,32,Opted In
CON-004306,Sarah,Kennedy,contact4306@example.test,ACC-00062,Product Owner,Singapore,APAC,Manufacturing,Known,56,0,Opted In
CON-004307,Melissa,Torres,contact4307@example.test,ACC-00778,Director of Technology,Kenya,AMEA,Professional Services,Customer,10,16,Opted In
CON-004308,Dustin,Cook,contact4308@example.test,ACC-00425,Training Manager,Singapore,APAC,Education,MQL,28,88,Opted In
CON-004309,Michael,Mcgee,contact4309@example.test,ACC-00725,Product Owner,Germany,WW,Education,SQL,90,31,Opted In
CON-004310,Shannon,Coleman,contact4310@example.test,ACC-00630,Scrum Master,Japan,APAC,Technology,MQL,16,92,Not Subscribed
CON-004311,Phillip,Butler,contact4311@example.test,ACC-00023,Scrum Master,India,APAC,Professional Services,MQL,18,2,Not Subscribed
CON-004312,Kathryn,Powell,contact4312@example.test,ACC-00210,Scrum Master,Japan,APAC,Technology,Known,67,76,Not Subscribed
CON-004313,Tanya,Gomez,contact4313@example.test,ACC-00194,Operations Manager,France,Europe,Professional Services,Engaged,83,48,Opted In
CON-004314,Linda,Proctor,contact4314@example.test,ACC-00675,Product Owner,India,APAC,Manufacturing,Known,91,78,Opted In
CON-004315,Katie,Smith,contact4315@example.test,ACC-00088,Marketing Manager,Germany,Europe,Financial Services,Engaged,94,86,Opted In
CON-004316,Janet,Clark,contact4316@example.test,ACC-00517,Project Manager,India,WW,Manufacturing,Known,67,83,Opted In
CON-004317,Jennifer,Phillips,contact4317@example.test,ACC-00430,Marketing Manager,India,APAC,Agriculture,Engaged,86,2,Opted In
CON-004318,Nathaniel,Morris,contact4318@example.test,ACC-00228,Operations Manager,Germany,WW,Professional Services,Known,93,20,Opted In
CON-004319,Krystal,Nguyen,contact4319@example.test,ACC-00595,Product Owner,Australia,WW,Education,Customer,92,52,Not Subscribed
CON-004320,Ann,Gonzalez,contact4320@example.test,ACC-00802,Operations Manager,Spain,Europe,Financial Services,SQL,43,97,Not Subscribed
CON-004321,Jason,Shaw,contact4321@example.test,ACC-00319,Project Manager,Netherlands,Europe,Manufacturing,MQL,79,7,Opted In
CON-004322,Melissa,Rodriguez,contact4322@example.test,ACC-00922,CIO,United Arab Emirates,AMEA,Professional Services,MQL,89,32,Opted In
CON-004323,John,Nguyen,contact4323@example.test,ACC-00791,Director of Technology,United Arab Emirates,AMEA,Technology,Engaged,48,79,Opted In
CON-004324,Timothy,Griffith,contact4324@example.test,ACC-00381,Product Owner,South Africa,AMEA,Technology,Opportunity,79,93,Opted In
CON-004325,Terry,Maddox,contact4325@example.test,ACC-00708,Product Owner,Australia,APAC,Agriculture,Known,26,46,Opted In
CON-004326,Brandon,Hopkins,contact4326@example.test,ACC-00998,CIO,Kenya,AMEA,Manufacturing,Customer,100,3,Not Subscribed
CON-004327,Gwendolyn,Stout,contact4327@example.test,ACC-00147,Marketing Manager,India,WW,Technology,SQL,17,54,Opted In
CON-004328,Tony,Ramirez,contact4328@example.test,ACC-00451,Scrum Master,Germany,Europe,Manufacturing,Customer,15,95,Opted In
CON-004329,Catherine,Brooks,contact4329@example.test,ACC-00835,CIO,Saudi Arabia,AMEA,Education,Engaged,13,53,Opted In
CON-004330,Craig,Bowman,contact4330@example.test,ACC-00753,Scrum Master,Australia,APAC,Education,Customer,74,58,Opted In
CON-004331,Joshua,Wood,contact4331@example.test,ACC-00179,Training Manager,India,WW,Technology,SQL,72,41,Not Subscribed
CON-004332,Sandra,Rodriguez,contact4332@example.test,ACC-00354,Software Engineer,India,APAC,Financial Services,Engaged,94,99,Opted In
CON-004333,Dennis,Brady,contact4333@example.test,ACC-00465,Operations Manager,India,APAC,Financial Services,MQL,69,23,Opted In
CON-004334,Mark,Rowe,contact4334@example.test,ACC-00606,Training Manager,India,WW,Professional Services,MQL,10,49,Opted In
CON-004335,Robert,Hernandez,contact4335@example.test,ACC-00768,Training Manager,India,WW,Manufacturing,SQL,84,37,Opted In
CON-004336,Edward,Evans,contact4336@example.test,ACC-00258,Project Manager,France,Europe,Financial Services,Opportunity,0,3,Opted In
CON-004337,James,Miller,contact4337@example.test,ACC-00992,Project Manager,United Kingdom,WW,Manufacturing,Engaged,94,67,Not Subscribed
CON-004338,John,Armstrong,contact4338@example.test,ACC-00552,Project Manager,Netherlands,Europe,Manufacturing,SQL,1,100,Opted In
CON-004339,Kathryn,Green,contact4339@example.test,ACC-00781,Operations Manager,Italy,Europe,Agriculture,MQL,97,5,Opted In
